year,ca,age_group,sex,diagnosis,number_of_deaths,crude_rate,easr,ca_name,hb_name
2016,S12000034,45-64 years,Male,Subarachnoid Haemorrhage,0,0,2.66,Aberdeenshire,NHS Grampian
2016,S12000034,45-64 years,Female,Cerebrovascular Disease,0,0,10.85,Aberdeenshire,NHS Grampian
2016,S12000034,45-64 years,Female,Stroke,0,0,5.42,Aberdeenshire,NHS Grampian
2016,S12000034,45-64 years,Female,Subarachnoid Haemorrhage,0,0,0,Aberdeenshire,NHS Grampian
2016,S12000034,65-74 years,All,Cerebrovascular Disease,0,0,114.57,Aberdeenshire,NHS Grampian
2016,S12000034,65-74 years,All,Stroke,0,0,58.16,Aberdeenshire,NHS Grampian
2016,S12000034,65-74 years,All,Subarachnoid Haemorrhage,0,0,8.32,Aberdeenshire,NHS Grampian
2016,S12000034,65-74 years,Male,Cerebrovascular Disease,0,0,137.42,Aberdeenshire,NHS Grampian
2016,S12000034,65-74 years,Male,Stroke,0,0,85.74,Aberdeenshire,NHS Grampian
2016,S12000034,65-74 years,Male,Subarachnoid Haemorrhage,0,0,8.61,Aberdeenshire,NHS Grampian
2016,S12000034,65-74 years,Female,Cerebrovascular Disease,0,0,91.71,Aberdeenshire,NHS Grampian
2016,S12000034,65-74 years,Female,Stroke,0,0,30.57,Aberdeenshire,NHS Grampian
2016,S12000034,65-74 years,Female,Subarachnoid Haemorrhage,0,0,8.03,Aberdeenshire,NHS Grampian
2016,S12000034,under75 years,All,Cerebrovascular Disease,0,0,20.47,Aberdeenshire,NHS Grampian
2016,S12000034,under75 years,All,Stroke,0,0,11.18,Aberdeenshire,NHS Grampian
2016,S12000034,under75 years,All,Subarachnoid Haemorrhage,0,0,1.77,Aberdeenshire,NHS Grampian
2016,S12000034,under75 years,Male,Cerebrovascular Disease,0,0,25.44,Aberdeenshire,NHS Grampian
2016,S12000034,under75 years,Male,Stroke,0,0,16.34,Aberdeenshire,NHS Grampian
2016,S12000034,under75 years,Male,Subarachnoid Haemorrhage,0,0,1.77,Aberdeenshire,NHS Grampian
2016,S12000034,under75 years,Female,Cerebrovascular Disease,0,0,15.49,Aberdeenshire,NHS Grampian
2016,S12000034,under75 years,Female,Stroke,0,0,6.01,Aberdeenshire,NHS Grampian
2016,S12000034,under75 years,Female,Subarachnoid Haemorrhage,0,0,1.77,Aberdeenshire,NHS Grampian
2016,S12000034,75plus years,All,Cerebrovascular Disease,0,0,907.34,Aberdeenshire,NHS Grampian
2016,S12000034,75plus years,All,Stroke,0,0,346.74,Aberdeenshire,NHS Grampian
2016,S12000034,75plus years,All,Subarachnoid Haemorrhage,0,0,19.78,Aberdeenshire,NHS Grampian
2016,S12000034,75plus years,Male,Cerebrovascular Disease,0,0,889.32,Aberdeenshire,NHS Grampian
2016,S12000034,75plus years,Male,Stroke,0,0,316.65,Aberdeenshire,NHS Grampian
2016,S12000034,75plus years,Male,Subarachnoid Haemorrhage,0,0,21.59,Aberdeenshire,NHS Grampian
2016,S12000034,75plus years,Female,Cerebrovascular Disease,0,0,925.37,Aberdeenshire,NHS Grampian
2016,S12000034,75plus years,Female,Stroke,0,0,376.83,Aberdeenshire,NHS Grampian
2016,S12000034,75plus years,Female,Subarachnoid Haemorrhage,0,0,17.97,Aberdeenshire,NHS Grampian
2016,S12000035,All,All,Cerebrovascular Disease,85,97.56,83.09,Argyll and Bute,NHS Highland
2016,S12000035,All,All,Stroke,44,50.5,42.23,Argyll and Bute,NHS Highland
2016,S12000035,All,All,Subarachnoid Haemorrhage,3,3.44,2.71,Argyll and Bute,NHS Highland
2016,S12000035,All,Male,Cerebrovascular Disease,38,87.72,91.21,Argyll and Bute,NHS Highland
2016,S12000035,All,Male,Stroke,20,46.17,46.02,Argyll and Bute,NHS Highland
2016,S12000035,All,Male,Subarachnoid Haemorrhage,1,2.31,2,Argyll and Bute,NHS Highland
2016,S12000035,All,Female,Cerebrovascular Disease,47,107.28,74.97,Argyll and Bute,NHS Highland
2016,S12000035,All,Female,Stroke,24,54.78,38.44,Argyll and Bute,NHS Highland
2016,S12000035,All,Female,Subarachnoid Haemorrhage,2,4.57,3.42,Argyll and Bute,NHS Highland
2016,S12000035,0-44 years,All,Cerebrovascular Disease,0,0,0,Argyll and Bute,NHS Highland
2016,S12000035,0-44 years,All,Stroke,0,0,0,Argyll and Bute,NHS Highland
2016,S12000035,0-44 years,All,Subarachnoid Haemorrhage,0,0,0,Argyll and Bute,NHS Highland
2016,S12000035,0-44 years,Male,Cerebrovascular Disease,0,0,0,Argyll and Bute,NHS Highland
2016,S12000035,0-44 years,Male,Stroke,0,0,0,Argyll and Bute,NHS Highland
2016,S12000035,0-44 years,Male,Subarachnoid Haemorrhage,0,0,0,Argyll and Bute,NHS Highland
2016,S12000035,0-44 years,Female,Cerebrovascular Disease,0,0,0,Argyll and Bute,NHS Highland
2016,S12000035,0-44 years,Female,Stroke,0,0,0,Argyll and Bute,NHS Highland
2016,S12000035,0-44 years,Female,Subarachnoid Haemorrhage,0,0,0,Argyll and Bute,NHS Highland
2016,S12000035,45-64 years,All,Cerebrovascular Disease,0,0,14.93,Argyll and Bute,NHS Highland
2016,S12000035,45-64 years,All,Stroke,0,0,0,Argyll and Bute,NHS Highland
2016,S12000035,45-64 years,All,Subarachnoid Haemorrhage,0,0,7.34,Argyll and Bute,NHS Highland
2016,S12000035,45-64 years,Male,Cerebrovascular Disease,0,0,22.74,Argyll and Bute,NHS Highland
2016,S12000035,45-64 years,Male,Stroke,0,0,0,Argyll and Bute,NHS Highland
2016,S12000035,45-64 years,Male,Subarachnoid Haemorrhage,0,0,7.56,Argyll and Bute,NHS Highland
2016,S12000035,45-64 years,Female,Cerebrovascular Disease,0,0,7.12,Argyll and Bute,NHS Highland
2016,S12000035,45-64 years,Female,Stroke,0,0,0,Argyll and Bute,NHS Highland
2016,S12000035,45-64 years,Female,Subarachnoid Haemorrhage,0,0,7.12,Argyll and Bute,NHS Highland
2016,S12000035,65-74 years,All,Cerebrovascular Disease,0,0,99.79,Argyll and Bute,NHS Highland
2016,S12000035,65-74 years,All,Stroke,0,0,84.96,Argyll and Bute,NHS Highland
2016,S12000035,65-74 years,All,Subarachnoid Haemorrhage,0,0,0,Argyll and Bute,NHS Highland
2016,S12000035,65-74 years,Male,Cerebrovascular Disease,0,0,122.87,Argyll and Bute,NHS Highland
2016,S12000035,65-74 years,Male,Stroke,0,0,122.87,Argyll and Bute,NHS Highland
2016,S12000035,65-74 years,Male,Subarachnoid Haemorrhage,0,0,0,Argyll and Bute,NHS Highland
2016,S12000035,65-74 years,Female,Cerebrovascular Disease,0,0,76.71,Argyll and Bute,NHS Highland
2016,S12000035,65-74 years,Female,Stroke,0,0,47.05,Argyll and Bute,NHS Highland
2016,S12000035,65-74 years,Female,Subarachnoid Haemorrhage,0,0,0,Argyll and Bute,NHS Highland
2016,S12000035,under75 years,All,Cerebrovascular Disease,0,0,15.86,Argyll and Bute,NHS Highland
2016,S12000035,under75 years,All,Stroke,0,0,9.8,Argyll and Bute,NHS Highland
2016,S12000035,under75 years,All,Subarachnoid Haemorrhage,0,0,2.14,Argyll and Bute,NHS Highland
2016,S12000035,under75 years,Male,Cerebrovascular Disease,0,0,20.8,Argyll and Bute,NHS Highland
2016,S12000035,under75 years,Male,Stroke,0,0,14.18,Argyll and Bute,NHS Highland
2016,S12000035,under75 years,Male,Subarachnoid Haemorrhage,0,0,2.2,Argyll and Bute,NHS Highland
2016,S12000035,under75 years,Female,Cerebrovascular Disease,0,0,10.93,Argyll and Bute,NHS Highland
2016,S12000035,under75 years,Female,Stroke,0,0,5.43,Argyll and Bute,NHS Highland
2016,S12000035,under75 years,Female,Subarachnoid Haemorrhage,0,0,2.07,Argyll and Bute,NHS Highland
2016,S12000035,75plus years,All,Cerebrovascular Disease,0,0,762.81,Argyll and Bute,NHS Highland
2016,S12000035,75plus years,All,Stroke,0,0,370.12,Argyll and Bute,NHS Highland
2016,S12000035,75plus years,All,Subarachnoid Haemorrhage,0,0,8.51,Argyll and Bute,NHS Highland
2016,S12000035,75plus years,Male,Cerebrovascular Disease,0,0,803.1,Argyll and Bute,NHS Highland
2016,S12000035,75plus years,Male,Stroke,0,0,368.01,Argyll and Bute,NHS Highland
2016,S12000035,75plus years,Male,Subarachnoid Haemorrhage,0,0,0,Argyll and Bute,NHS Highland
2016,S12000035,75plus years,Female,Cerebrovascular Disease,0,0,722.53,Argyll and Bute,NHS Highland
2016,S12000035,75plus years,Female,Stroke,0,0,372.22,Argyll and Bute,NHS Highland
2016,S12000035,75plus years,Female,Subarachnoid Haemorrhage,0,0,17.02,Argyll and Bute,NHS Highland
2016,S12000036,All,All,Cerebrovascular Disease,326,64.28,78.3,City of Edinburgh,NHS Lothian
2016,S12000036,All,All,Stroke,192,37.86,45.61,City of Edinburgh,NHS Lothian
2016,S12000036,All,All,Subarachnoid Haemorrhage,16,3.15,3.9,City of Edinburgh,NHS Lothian
2016,S12000036,All,Male,Cerebrovascular Disease,125,50.65,78.99,City of Edinburgh,NHS Lothian
2016,S12000036,All,Male,Stroke,74,29.99,46.24,City of Edinburgh,NHS Lothian
2016,S12000036,All,Male,Subarachnoid Haemorrhage,5,2.03,2.89,City of Edinburgh,NHS Lothian
2016,S12000036,All,Female,Cerebrovascular Disease,201,77.19,77.61,City of Edinburgh,NHS Lothian
2016,S12000036,All,Female,Stroke,118,45.32,44.99,City of Edinburgh,NHS Lothian
2016,S12000036,All,Female,Subarachnoid Haemorrhage,11,4.22,4.92,City of Edinburgh,NHS Lothian
2016,S12000036,0-44 years,All,Cerebrovascular Disease,0,0,0.79,City of Edinburgh,NHS Lothian
2016,S12000036,0-44 years,All,Stroke,0,0,0.4,City of Edinburgh,NHS Lothian
2016,S12000036,0-44 years,All,Subarachnoid Haemorrhage,0,0,0.39,City of Edinburgh,NHS Lothian
2016,S12000036,0-44 years,Male,Cerebrovascular Disease,0,0,0.77,City of Edinburgh,NHS Lothian
2016,S12000036,0-44 years,Male,Stroke,0,0,0,City of Edinburgh,NHS Lothian
2016,S12000036,0-44 years,Male,Subarachnoid Haemorrhage,0,0,0.77,City of Edinburgh,NHS Lothian
2016,S12000036,0-44 years,Female,Cerebrovascular Disease,0,0,0.81,City of Edinburgh,NHS Lothian
2016,S12000036,0-44 years,Female,Stroke,0,0,0.81,City of Edinburgh,NHS Lothian
2016,S12000036,0-44 years,Female,Subarachnoid Haemorrhage,0,0,0,City of Edinburgh,NHS Lothian
2016,S12000036,45-64 years,All,Cerebrovascular Disease,0,0,24.06,City of Edinburgh,NHS Lothian
2016,S12000036,45-64 years,All,Stroke,0,0,10.19,City of Edinburgh,NHS Lothian
2016,S12000036,45-64 years,All,Subarachnoid Haemorrhage,0,0,6.68,City of Edinburgh,NHS Lothian
2016,S12000036,45-64 years,Male,Cerebrovascular Disease,0,0,24.14,City of Edinburgh,NHS Lothian
2016,S12000036,45-64 years,Male,Stroke,0,0,15.25,City of Edinburgh,NHS Lothian
2016,S12000036,45-64 years,Male,Subarachnoid Haemorrhage,0,0,3.51,City of Edinburgh,NHS Lothian
2016,S12000036,45-64 years,Female,Cerebrovascular Disease,0,0,23.99,City of Edinburgh,NHS Lothian
2016,S12000036,45-64 years,Female,Stroke,0,0,5.13,City of Edinburgh,NHS Lothian
2016,S12000036,45-64 years,Female,Subarachnoid Haemorrhage,0,0,9.85,City of Edinburgh,NHS Lothian
2016,S12000036,65-74 years,All,Cerebrovascular Disease,0,0,90.21,City of Edinburgh,NHS Lothian
2016,S12000036,65-74 years,All,Stroke,0,0,51.84,City of Edinburgh,NHS Lothian
2016,S12000036,65-74 years,All,Subarachnoid Haemorrhage,0,0,2.6,City of Edinburgh,NHS Lothian
2016,S12000036,65-74 years,Male,Cerebrovascular Disease,0,0,107.05,City of Edinburgh,NHS Lothian
2016,S12000036,65-74 years,Male,Stroke,0,0,66.74,City of Edinburgh,NHS Lothian
2016,S12000036,65-74 years,Male,Subarachnoid Haemorrhage,0,0,0,City of Edinburgh,NHS Lothian
2016,S12000036,65-74 years,Female,Cerebrovascular Disease,0,0,73.36,City of Edinburgh,NHS Lothian
2016,S12000036,65-74 years,Female,Stroke,0,0,36.94,City of Edinburgh,NHS Lothian
2016,S12000036,65-74 years,Female,Subarachnoid Haemorrhage,0,0,5.2,City of Edinburgh,NHS Lothian
2016,S12000036,under75 years,All,Cerebrovascular Disease,0,0,17.89,City of Edinburgh,NHS Lothian
2016,S12000036,under75 years,All,Stroke,0,0,9.19,City of Edinburgh,NHS Lothian
2016,S12000036,under75 years,All,Subarachnoid Haemorrhage,0,0,2.47,City of Edinburgh,NHS Lothian
2016,S12000036,under75 years,Male,Cerebrovascular Disease,0,0,19.84,City of Edinburgh,NHS Lothian
2016,S12000036,under75 years,Male,Stroke,0,0,12.14,City of Edinburgh,NHS Lothian
2016,S12000036,under75 years,Male,Subarachnoid Haemorrhage,0,0,1.48,City of Edinburgh,NHS Lothian
2016,S12000036,under75 years,Female,Cerebrovascular Disease,0,0,15.93,City of Edinburgh,NHS Lothian
2016,S12000036,under75 years,Female,Stroke,0,0,6.23,City of Edinburgh,NHS Lothian
2016,S12000036,under75 years,Female,Subarachnoid Haemorrhage,0,0,3.47,City of Edinburgh,NHS Lothian
2016,S12000036,75plus years,All,Cerebrovascular Disease,0,0,689.17,City of Edinburgh,NHS Lothian
2016,S12000036,75plus years,All,Stroke,0,0,413.92,City of Edinburgh,NHS Lothian
2016,S12000036,75plus years,All,Subarachnoid Haemorrhage,0,0,18.36,City of Edinburgh,NHS Lothian
2016,S12000036,75plus years,Male,Cerebrovascular Disease,0,0,677.06,City of Edinburgh,NHS Lothian
2016,S12000036,75plus years,Male,Stroke,0,0,391,City of Edinburgh,NHS Lothian
2016,S12000036,75plus years,Male,Subarachnoid Haemorrhage,0,0,17.09,City of Edinburgh,NHS Lothian
2016,S12000036,75plus years,Female,Cerebrovascular Disease,0,0,701.29,City of Edinburgh,NHS Lothian
2016,S12000036,75plus years,Female,Stroke,0,0,436.85,City of Edinburgh,NHS Lothian
2016,S12000036,75plus years,Female,Subarachnoid Haemorrhage,0,0,19.63,City of Edinburgh,NHS Lothian
2016,S12000038,All,All,Cerebrovascular Disease,149,84.69,92.39,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,All,All,Cerebrovascular Disease,149,84.69,92.39,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,All,All,Stroke,74,42.06,44.24,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,All,All,Stroke,74,42.06,44.24,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,All,All,Subarachnoid Haemorrhage,7,3.98,3.99,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,All,All,Subarachnoid Haemorrhage,7,3.98,3.99,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,All,Male,Cerebrovascular Disease,61,72.03,91.58,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,All,Male,Cerebrovascular Disease,61,72.03,91.58,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,All,Male,Stroke,28,33.06,40.16,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,All,Male,Stroke,28,33.06,40.16,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,All,Male,Subarachnoid Haemorrhage,2,2.36,2.6,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,All,Male,Subarachnoid Haemorrhage,2,2.36,2.6,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,All,Female,Cerebrovascular Disease,88,96.45,93.2,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,All,Female,Cerebrovascular Disease,88,96.45,93.2,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,All,Female,Stroke,46,50.42,48.32,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,All,Female,Stroke,46,50.42,48.32,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,All,Female,Subarachnoid Haemorrhage,5,5.48,5.39,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,All,Female,Subarachnoid Haemorrhage,5,5.48,5.39,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,0-44 years,All,Cerebrovascular Disease,0,0,2.24,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,0-44 years,All,Cerebrovascular Disease,0,0,2.24,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,0-44 years,All,Stroke,0,0,2.24,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,0-44 years,All,Stroke,0,0,2.24,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,0-44 years,All,Subarachnoid Haemorrhage,0,0,0,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,0-44 years,All,Subarachnoid Haemorrhage,0,0,0,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,0-44 years,Male,Cerebrovascular Disease,0,0,0,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,0-44 years,Male,Cerebrovascular Disease,0,0,0,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,0-44 years,Male,Stroke,0,0,0,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,0-44 years,Male,Stroke,0,0,0,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,0-44 years,Male,Subarachnoid Haemorrhage,0,0,0,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,0-44 years,Male,Subarachnoid Haemorrhage,0,0,0,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,0-44 years,Female,Cerebrovascular Disease,0,0,4.47,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,0-44 years,Female,Cerebrovascular Disease,0,0,4.47,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,0-44 years,Female,Stroke,0,0,4.47,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,0-44 years,Female,Stroke,0,0,4.47,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,0-44 years,Female,Subarachnoid Haemorrhage,0,0,0,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,0-44 years,Female,Subarachnoid Haemorrhage,0,0,0,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,45-64 years,All,Cerebrovascular Disease,0,0,28.35,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,45-64 years,All,Cerebrovascular Disease,0,0,28.35,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,45-64 years,All,Stroke,0,0,16.23,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,45-64 years,All,Stroke,0,0,16.23,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,45-64 years,All,Subarachnoid Haemorrhage,0,0,4.04,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,45-64 years,All,Subarachnoid Haemorrhage,0,0,4.04,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,45-64 years,Male,Cerebrovascular Disease,0,0,37.86,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,45-64 years,Male,Cerebrovascular Disease,0,0,37.86,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,45-64 years,Male,Stroke,0,0,25.05,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,45-64 years,Male,Stroke,0,0,25.05,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,45-64 years,Male,Subarachnoid Haemorrhage,0,0,4.47,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,45-64 years,Male,Subarachnoid Haemorrhage,0,0,4.47,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,45-64 years,Female,Cerebrovascular Disease,0,0,18.84,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,45-64 years,Female,Cerebrovascular Disease,0,0,18.84,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,45-64 years,Female,Stroke,0,0,7.4,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,45-64 years,Female,Stroke,0,0,7.4,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,45-64 years,Female,Subarachnoid Haemorrhage,0,0,3.6,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,45-64 years,Female,Subarachnoid Haemorrhage,0,0,3.6,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,65-74 years,All,Cerebrovascular Disease,0,0,135,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,65-74 years,All,Cerebrovascular Disease,0,0,135,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,65-74 years,All,Stroke,0,0,78.12,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,65-74 years,All,Stroke,0,0,78.12,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,65-74 years,All,Subarachnoid Haemorrhage,0,0,11.34,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,65-74 years,All,Subarachnoid Haemorrhage,0,0,11.34,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,65-74 years,Male,Cerebrovascular Disease,0,0,124.41,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,65-74 years,Male,Cerebrovascular Disease,0,0,124.41,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,65-74 years,Male,Stroke,0,0,65.55,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,65-74 years,Male,Stroke,0,0,65.55,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,65-74 years,Male,Subarachnoid Haemorrhage,0,0,0,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,65-74 years,Male,Subarachnoid Haemorrhage,0,0,0,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,65-74 years,Female,Cerebrovascular Disease,0,0,145.59,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,65-74 years,Female,Cerebrovascular Disease,0,0,145.59,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,65-74 years,Female,Stroke,0,0,90.68,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,65-74 years,Female,Stroke,0,0,90.68,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,65-74 years,Female,Subarachnoid Haemorrhage,0,0,22.67,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,65-74 years,Female,Subarachnoid Haemorrhage,0,0,22.67,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,under75 years,All,Cerebrovascular Disease,0,0,25.16,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,under75 years,All,Cerebrovascular Disease,0,0,25.16,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,under75 years,All,Stroke,0,0,15.07,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,under75 years,All,Stroke,0,0,15.07,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,under75 years,All,Subarachnoid Haemorrhage,0,0,2.48,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,under75 years,All,Subarachnoid Haemorrhage,0,0,2.48,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,under75 years,Male,Cerebrovascular Disease,0,0,25.38,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,under75 years,Male,Cerebrovascular Disease,0,0,25.38,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,under75 years,Male,Stroke,0,0,14.86,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,under75 years,Male,Stroke,0,0,14.86,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,under75 years,Male,Subarachnoid Haemorrhage,0,0,1.3,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,under75 years,Male,Subarachnoid Haemorrhage,0,0,1.3,Renfrewshire,NHS Greater Glasgow and Clyde
