year,hbr,age_group,sex,diagnosis,number_of_deaths,crude_rate,easr,hb_name
2018,S08000015,0-44 years,All,Cerebrovascular Disease,2,1.12503,1.165035,Ayrshire and Arran
2018,S08000015,0-44 years,All,Stroke,1,0.562515,0.554668,Ayrshire and Arran
2018,S08000015,0-44 years,All,Subarachnoid Haemorrhage,1,0.562515,0.610366,Ayrshire and Arran
2018,S08000015,0-44 years,Male,Cerebrovascular Disease,1,1.134778,1.109336,Ayrshire and Arran
2018,S08000015,0-44 years,Male,Stroke,1,1.134778,1.109336,Ayrshire and Arran
2018,S08000015,0-44 years,Male,Subarachnoid Haemorrhage,0,0,0,Ayrshire and Arran
2018,S08000015,0-44 years,Female,Cerebrovascular Disease,1,1.115449,1.220733,Ayrshire and Arran
2018,S08000015,0-44 years,Female,Stroke,0,0,0,Ayrshire and Arran
2018,S08000015,0-44 years,Female,Subarachnoid Haemorrhage,1,1.115449,1.220733,Ayrshire and Arran
2018,S08000015,45-64 years,All,Cerebrovascular Disease,17,15.58432,15.46853,Ayrshire and Arran
2018,S08000015,45-64 years,All,Stroke,13,11.91742,11.77768,Ayrshire and Arran
2018,S08000015,45-64 years,All,Subarachnoid Haemorrhage,0,0,0,Ayrshire and Arran
2018,S08000015,45-64 years,Male,Cerebrovascular Disease,11,21.26385,20.63389,Ayrshire and Arran
2018,S08000015,45-64 years,Male,Stroke,7,13.53154,13.25219,Ayrshire and Arran
2018,S08000015,45-64 years,Male,Subarachnoid Haemorrhage,0,0,0,Ayrshire and Arran
2018,S08000015,45-64 years,Female,Cerebrovascular Disease,6,10.46153,10.30318,Ayrshire and Arran
2018,S08000015,45-64 years,Female,Stroke,6,10.46153,10.30318,Ayrshire and Arran
2018,S08000015,45-64 years,Female,Subarachnoid Haemorrhage,0,0,0,Ayrshire and Arran
2018,S08000015,65-74 years,All,Cerebrovascular Disease,54,115.6366,115.4285,Ayrshire and Arran
2018,S08000015,65-74 years,All,Stroke,29,62.10116,61.85791,Ayrshire and Arran
2018,S08000015,65-74 years,All,Subarachnoid Haemorrhage,5,10.7071,10.69065,Ayrshire and Arran
2018,S08000015,65-74 years,Male,Cerebrovascular Disease,28,125.8823,125.7591,Ayrshire and Arran
2018,S08000015,65-74 years,Male,Stroke,14,62.94115,62.89659,Ayrshire and Arran
2018,S08000015,65-74 years,Male,Subarachnoid Haemorrhage,2,8.991593,9.024197,Ayrshire and Arran
2018,S08000015,65-74 years,Female,Cerebrovascular Disease,26,106.3177,105.0979,Ayrshire and Arran
2018,S08000015,65-74 years,Female,Stroke,15,61.33715,60.81924,Ayrshire and Arran
2018,S08000015,65-74 years,Female,Subarachnoid Haemorrhage,3,12.26743,12.3571,Ayrshire and Arran
2018,S08000015,under75 years,All,Cerebrovascular Disease,73,21.88545,18.51459,Ayrshire and Arran
2018,S08000015,under75 years,All,Stroke,43,12.89143,10.89636,Ayrshire and Arran
2018,S08000015,under75 years,All,Subarachnoid Haemorrhage,6,1.798804,1.595732,Ayrshire and Arran
2018,S08000015,under75 years,Male,Cerebrovascular Disease,40,24.67658,21.17772,Ayrshire and Arran
2018,S08000015,under75 years,Male,Stroke,22,13.57212,11.77474,Ayrshire and Arran
2018,S08000015,under75 years,Male,Subarachnoid Haemorrhage,2,1.233829,1.041254,Ayrshire and Arran
2018,S08000015,under75 years,Female,Cerebrovascular Disease,33,19.2467,15.85145,Ayrshire and Arran
2018,S08000015,under75 years,Female,Stroke,21,12.2479,10.01798,Ayrshire and Arran
2018,S08000015,under75 years,Female,Subarachnoid Haemorrhage,4,2.332933,2.15021,Ayrshire and Arran
2018,S08000015,75plus years,All,Cerebrovascular Disease,271,750.3807,780.8726,Ayrshire and Arran
2018,S08000015,75plus years,All,Stroke,138,382.1127,381.8025,Ayrshire and Arran
2018,S08000015,75plus years,All,Subarachnoid Haemorrhage,4,11.07573,11.77736,Ayrshire and Arran
2018,S08000015,75plus years,Male,Cerebrovascular Disease,105,694.4904,787.9405,Ayrshire and Arran
2018,S08000015,75plus years,Male,Stroke,46,304.2529,336.1938,Ayrshire and Arran
2018,S08000015,75plus years,Male,Subarachnoid Haemorrhage,3,19.84258,19.17475,Ayrshire and Arran
2018,S08000015,75plus years,Female,Cerebrovascular Disease,166,790.6268,773.8047,Ayrshire and Arran
2018,S08000015,75plus years,Female,Stroke,92,438.1787,427.4112,Ayrshire and Arran
2018,S08000015,75plus years,Female,Subarachnoid Haemorrhage,1,4.762812,4.379971,Ayrshire and Arran
2018,S08000016,All,All,Cerebrovascular Disease,100,86.75284,81.04562,Borders
2018,S08000016,All,All,Stroke,60,52.0517,44.75441,Borders
2018,S08000016,All,All,Subarachnoid Haemorrhage,0,0,0,Borders
2018,S08000016,All,Male,Cerebrovascular Disease,49,87.51719,94.13293,Borders
2018,S08000016,All,Male,Stroke,24,42.86556,41.33325,Borders
2018,S08000016,All,Male,Subarachnoid Haemorrhage,0,0,0,Borders
2018,S08000016,All,Female,Cerebrovascular Disease,51,86.03094,67.95832,Borders
2018,S08000016,All,Female,Stroke,36,60.72772,48.17557,Borders
2018,S08000016,All,Female,Subarachnoid Haemorrhage,0,0,0,Borders
2018,S08000016,0-44 years,All,Cerebrovascular Disease,0,0,0,Borders
2018,S08000016,0-44 years,All,Stroke,0,0,0,Borders
2018,S08000016,0-44 years,All,Subarachnoid Haemorrhage,0,0,0,Borders
2018,S08000016,0-44 years,Male,Cerebrovascular Disease,0,0,0,Borders
2018,S08000016,0-44 years,Male,Stroke,0,0,0,Borders
2018,S08000016,0-44 years,Male,Subarachnoid Haemorrhage,0,0,0,Borders
2018,S08000016,0-44 years,Female,Cerebrovascular Disease,0,0,0,Borders
2018,S08000016,0-44 years,Female,Stroke,0,0,0,Borders
2018,S08000016,0-44 years,Female,Subarachnoid Haemorrhage,0,0,0,Borders
2018,S08000016,45-64 years,All,Cerebrovascular Disease,2,5.624613,6.03447,Borders
2018,S08000016,45-64 years,All,Stroke,1,2.812307,2.696702,Borders
2018,S08000016,45-64 years,All,Subarachnoid Haemorrhage,0,0,0,Borders
2018,S08000016,45-64 years,Male,Cerebrovascular Disease,2,11.5141,12.06894,Borders
2018,S08000016,45-64 years,Male,Stroke,1,5.757052,5.393404,Borders
2018,S08000016,45-64 years,Male,Subarachnoid Haemorrhage,0,0,0,Borders
2018,S08000016,45-64 years,Female,Cerebrovascular Disease,0,0,0,Borders
2018,S08000016,45-64 years,Female,Stroke,0,0,0,Borders
2018,S08000016,45-64 years,Female,Subarachnoid Haemorrhage,0,0,0,Borders
2018,S08000016,65-74 years,All,Cerebrovascular Disease,16,100.8636,101.3844,Borders
2018,S08000016,65-74 years,All,Stroke,10,63.03978,63.24865,Borders
2018,S08000016,65-74 years,All,Subarachnoid Haemorrhage,0,0,0,Borders
2018,S08000016,65-74 years,Male,Cerebrovascular Disease,11,141.9355,140.7924,Borders
2018,S08000016,65-74 years,Male,Stroke,7,90.32258,89.91773,Borders
2018,S08000016,65-74 years,Male,Subarachnoid Haemorrhage,0,0,0,Borders
2018,S08000016,65-74 years,Female,Cerebrovascular Disease,5,61.62948,61.97641,Borders
2018,S08000016,65-74 years,Female,Stroke,3,36.97769,36.57958,Borders
2018,S08000016,65-74 years,Female,Subarachnoid Haemorrhage,0,0,0,Borders
2018,S08000016,under75 years,All,Cerebrovascular Disease,18,17.47064,13.45549,Borders
2018,S08000016,under75 years,All,Stroke,11,10.6765,8.083225,Borders
2018,S08000016,under75 years,All,Subarachnoid Haemorrhage,0,0,0,Borders
2018,S08000016,under75 years,Male,Cerebrovascular Disease,13,25.6299,19.75985,Borders
2018,S08000016,under75 years,Male,Stroke,8,15.77225,11.94573,Borders
2018,S08000016,under75 years,Male,Subarachnoid Haemorrhage,0,0,0,Borders
2018,S08000016,under75 years,Female,Cerebrovascular Disease,5,9.558767,7.151124,Borders
2018,S08000016,under75 years,Female,Stroke,3,5.73526,4.220721,Borders
2018,S08000016,under75 years,Female,Subarachnoid Haemorrhage,0,0,0,Borders
2018,S08000016,75plus years,All,Cerebrovascular Disease,82,669.9346,764.457,Borders
2018,S08000016,75plus years,All,Stroke,49,400.3268,415.5408,Borders
2018,S08000016,75plus years,All,Subarachnoid Haemorrhage,0,0,0,Borders
2018,S08000016,75plus years,Male,Cerebrovascular Disease,36,683.501,846.1274,Borders
2018,S08000016,75plus years,Male,Stroke,16,303.7782,338.4737,Borders
2018,S08000016,75plus years,Male,Subarachnoid Haemorrhage,0,0,0,Borders
2018,S08000016,75plus years,Female,Cerebrovascular Disease,46,659.6874,682.7866,Borders
2018,S08000016,75plus years,Female,Stroke,33,473.254,492.6079,Borders
2018,S08000016,75plus years,Female,Subarachnoid Haemorrhage,0,0,0,Borders
2018,S08000017,All,All,Cerebrovascular Disease,143,96.10861,76.76636,Dumfries and Galloway
2018,S08000017,All,All,Stroke,82,55.11123,43.64624,Dumfries and Galloway
2018,S08000017,All,All,Subarachnoid Haemorrhage,6,4.032529,3.779436,Dumfries and Galloway
2018,S08000017,All,Male,Cerebrovascular Disease,58,80.19801,70.25067,Dumfries and Galloway
2018,S08000017,All,Male,Stroke,34,47.01262,41.48072,Dumfries and Galloway
2018,S08000017,All,Male,Subarachnoid Haemorrhage,2,2.765448,2.079007,Dumfries and Galloway
2018,S08000017,All,Female,Cerebrovascular Disease,85,111.1562,83.28204,Dumfries and Galloway
2018,S08000017,All,Female,Stroke,48,62.77053,45.81177,Dumfries and Galloway
2018,S08000017,All,Female,Subarachnoid Haemorrhage,4,5.230878,5.479864,Dumfries and Galloway
2018,S08000017,0-44 years,All,Cerebrovascular Disease,2,3.023386,3.201403,Dumfries and Galloway
2018,S08000017,0-44 years,All,Stroke,0,0,0,Dumfries and Galloway
2018,S08000017,0-44 years,All,Subarachnoid Haemorrhage,2,3.023386,3.201403,Dumfries and Galloway
2018,S08000017,0-44 years,Male,Cerebrovascular Disease,0,0,0,Dumfries and Galloway
2018,S08000017,0-44 years,Male,Stroke,0,0,0,Dumfries and Galloway
2018,S08000017,0-44 years,Male,Subarachnoid Haemorrhage,0,0,0,Dumfries and Galloway
2018,S08000017,0-44 years,Female,Cerebrovascular Disease,2,6.045401,6.402807,Dumfries and Galloway
2018,S08000017,0-44 years,Female,Stroke,0,0,0,Dumfries and Galloway
2018,S08000017,0-44 years,Female,Subarachnoid Haemorrhage,2,6.045401,6.402807,Dumfries and Galloway
2018,S08000017,45-64 years,All,Cerebrovascular Disease,7,15.63896,15.19666,Dumfries and Galloway
2018,S08000017,45-64 years,All,Stroke,3,6.702413,6.41626,Dumfries and Galloway
2018,S08000017,45-64 years,All,Subarachnoid Haemorrhage,1,2.234138,1.989588,Dumfries and Galloway
2018,S08000017,45-64 years,Male,Cerebrovascular Disease,4,18.55632,17.34088,Dumfries and Galloway
2018,S08000017,45-64 years,Male,Stroke,2,9.278159,8.859682,Dumfries and Galloway
2018,S08000017,45-64 years,Male,Subarachnoid Haemorrhage,0,0,0,Dumfries and Galloway
2018,S08000017,45-64 years,Female,Cerebrovascular Disease,3,12.92881,13.05244,Dumfries and Galloway
2018,S08000017,45-64 years,Female,Stroke,1,4.309602,3.972838,Dumfries and Galloway
2018,S08000017,45-64 years,Female,Subarachnoid Haemorrhage,1,4.309602,3.979176,Dumfries and Galloway
2018,S08000017,65-74 years,All,Cerebrovascular Disease,19,91.16645,91.40145,Dumfries and Galloway
2018,S08000017,65-74 years,All,Stroke,15,71.97351,72.20465,Dumfries and Galloway
2018,S08000017,65-74 years,All,Subarachnoid Haemorrhage,2,9.596468,9.475199,Dumfries and Galloway
2018,S08000017,65-74 years,Male,Cerebrovascular Disease,13,127.1145,127.0993,Dumfries and Galloway
2018,S08000017,65-74 years,Male,Stroke,11,107.5584,107.5382,Dumfries and Galloway
2018,S08000017,65-74 years,Male,Subarachnoid Haemorrhage,1,9.778039,9.732618,Dumfries and Galloway
2018,S08000017,65-74 years,Female,Cerebrovascular Disease,6,56.52911,55.70361,Dumfries and Galloway
2018,S08000017,65-74 years,Female,Stroke,4,37.68607,36.87112,Dumfries and Galloway
2018,S08000017,65-74 years,Female,Subarachnoid Haemorrhage,1,9.421519,9.217779,Dumfries and Galloway
2018,S08000017,under75 years,All,Cerebrovascular Disease,28,21.25205,16.87145,Dumfries and Galloway
2018,S08000017,under75 years,All,Stroke,18,13.66203,10.19978,Dumfries and Galloway
2018,S08000017,under75 years,All,Subarachnoid Haemorrhage,5,3.795009,3.572411,Dumfries and Galloway
2018,S08000017,under75 years,Male,Cerebrovascular Disease,17,26.21394,19.71512,Dumfries and Galloway
2018,S08000017,under75 years,Male,Stroke,13,20.04595,14.98827,Dumfries and Galloway
2018,S08000017,under75 years,Male,Subarachnoid Haemorrhage,1,1.541996,1.122994,Dumfries and Galloway
2018,S08000017,under75 years,Female,Cerebrovascular Disease,11,16.44221,14.02779,Dumfries and Galloway
2018,S08000017,under75 years,Female,Stroke,5,7.47373,5.411285,Dumfries and Galloway
2018,S08000017,under75 years,Female,Subarachnoid Haemorrhage,4,5.978984,6.021828,Dumfries and Galloway
2018,S08000017,75plus years,All,Cerebrovascular Disease,115,674.9618,682.3703,Dumfries and Galloway
2018,S08000017,75plus years,All,Stroke,64,375.6309,381.8272,Dumfries and Galloway
2018,S08000017,75plus years,All,Subarachnoid Haemorrhage,1,5.869233,5.87268,Dumfries and Galloway
2018,S08000017,75plus years,Male,Cerebrovascular Disease,41,548.8621,581.2213,Dumfries and Galloway
2018,S08000017,75plus years,Male,Stroke,21,281.1245,309.3488,Dumfries and Galloway
2018,S08000017,75plus years,Male,Subarachnoid Haemorrhage,1,13.38688,11.74536,Dumfries and Galloway
2018,S08000017,75plus years,Female,Cerebrovascular Disease,74,773.4114,783.5194,Dumfries and Galloway
2018,S08000017,75plus years,Female,Stroke,43,449.4147,454.3056,Dumfries and Galloway
2018,S08000017,75plus years,Female,Subarachnoid Haemorrhage,0,0,0,Dumfries and Galloway
2018,S08000018,All,All,Cerebrovascular Disease,263,70.71603,73.48425,NA
2018,S08000018,All,All,Stroke,140,37.64352,39.77569,NA
2018,S08000018,All,All,Subarachnoid Haemorrhage,14,3.764352,3.534793,NA
2018,S08000018,All,Male,Cerebrovascular Disease,111,61.45499,76.76528,NA
2018,S08000018,All,Male,Stroke,61,33.77256,42.84556,NA
2018,S08000018,All,Male,Subarachnoid Haemorrhage,4,2.214594,2.298769,NA
2018,S08000018,All,Female,Cerebrovascular Disease,152,79.4605,70.20321,NA
2018,S08000018,All,Female,Stroke,79,41.29855,36.70583,NA
2018,S08000018,All,Female,Subarachnoid Haemorrhage,10,5.227665,4.770817,NA
2018,S08000018,0-44 years,All,Cerebrovascular Disease,3,1.565305,1.706812,NA
2018,S08000018,0-44 years,All,Stroke,1,0.521768,0.564245,NA
2018,S08000018,0-44 years,All,Subarachnoid Haemorrhage,2,1.043536,1.142567,NA
2018,S08000018,0-44 years,Male,Cerebrovascular Disease,1,1.046627,1.194625,NA
2018,S08000018,0-44 years,Male,Stroke,0,0,0,NA
2018,S08000018,0-44 years,Male,Subarachnoid Haemorrhage,1,1.046627,1.194625,NA
2018,S08000018,0-44 years,Female,Cerebrovascular Disease,2,2.080927,2.218999,NA
2018,S08000018,0-44 years,Female,Stroke,1,1.040464,1.12849,NA
2018,S08000018,0-44 years,Female,Subarachnoid Haemorrhage,1,1.040464,1.090509,NA
2018,S08000018,45-64 years,All,Cerebrovascular Disease,17,16.24245,15.85896,NA
2018,S08000018,45-64 years,All,Stroke,7,6.688068,6.541839,NA
2018,S08000018,45-64 years,All,Subarachnoid Haemorrhage,6,5.73263,5.589147,NA
2018,S08000018,45-64 years,Male,Cerebrovascular Disease,7,13.76165,13.42922,NA
2018,S08000018,45-64 years,Male,Stroke,3,5.897849,5.713411,NA
2018,S08000018,45-64 years,Male,Subarachnoid Haemorrhage,2,3.9319,3.899339,NA
2018,S08000018,45-64 years,Female,Cerebrovascular Disease,10,18.58805,18.2887,NA
2018,S08000018,45-64 years,Female,Stroke,4,7.435221,7.370267,NA
2018,S08000018,45-64 years,Female,Subarachnoid Haemorrhage,4,7.435221,7.278956,NA
2018,S08000018,65-74 years,All,Cerebrovascular Disease,33,77.03801,77.7882,NA
2018,S08000018,65-74 years,All,Stroke,18,42.02073,42.01295,NA
2018,S08000018,65-74 years,All,Subarachnoid Haemorrhage,2,4.66897,4.554469,NA
2018,S08000018,65-74 years,Male,Cerebrovascular Disease,21,102.9059,102.3014,NA
2018,S08000018,65-74 years,Male,Stroke,11,53.90307,53.32627,NA
2018,S08000018,65-74 years,Male,Subarachnoid Haemorrhage,0,0,0,NA
2018,S08000018,65-74 years,Female,Cerebrovascular Disease,12,53.50216,53.27503,NA
2018,S08000018,65-74 years,Female,Stroke,7,31.20959,30.69963,NA
2018,S08000018,65-74 years,Female,Subarachnoid Haemorrhage,2,8.917027,9.108939,NA
2018,S08000018,under75 years,All,Cerebrovascular Disease,53,15.62703,14.60666,NA
2018,S08000018,under75 years,All,Stroke,26,7.666089,7.087515,NA
2018,S08000018,under75 years,All,Subarachnoid Haemorrhage,10,2.948496,2.831131,NA
2018,S08000018,under75 years,Male,Cerebrovascular Disease,29,17.38422,16.42361,NA
2018,S08000018,under75 years,Male,Stroke,14,8.39238,7.816826,NA
2018,S08000018,under75 years,Male,Subarachnoid Haemorrhage,3,1.798367,1.84442,NA
2018,S08000018,under75 years,Female,Cerebrovascular Disease,24,13.92612,12.78972,NA
2018,S08000018,under75 years,Female,Stroke,12,6.963061,6.358205,NA
2018,S08000018,under75 years,Female,Subarachnoid Haemorrhage,7,4.061786,3.817842,NA
2018,S08000018,75plus years,All,Cerebrovascular Disease,210,641.1431,668.802,NA
2018,S08000018,75plus years,All,Stroke,114,348.0491,370.2895,NA
2018,S08000018,75plus years,All,Subarachnoid Haemorrhage,4,12.21225,10.6496,NA
2018,S08000018,75plus years,Male,Cerebrovascular Disease,82,594.1168,686.8866,NA
2018,S08000018,75plus years,Male,Stroke,47,340.5304,397.0249,NA
2018,S08000018,75plus years,Male,Subarachnoid Haemorrhage,1,7.245327,6.892749,NA
2018,S08000018,75plus years,Female,Cerebrovascular Disease,128,675.3905,650.7175,NA
2018,S08000018,75plus years,Female,Stroke,67,353.5247,343.5541,NA
2018,S08000018,75plus years,Female,Subarachnoid Haemorrhage,3,15.82946,14.40645,NA
2018,S08000019,All,All,Cerebrovascular Disease,199,65.01781,71.61438,Forth Valley
2018,S08000019,All,All,Stroke,109,35.61277,38.75875,Forth Valley
2018,S08000019,All,All,Subarachnoid Haemorrhage,7,2.287059,2.248078,Forth Valley
2018,S08000019,All,Male,Cerebrovascular Disease,77,51.62,67.91958,Forth Valley
2018,S08000019,All,Male,Stroke,41,27.48597,35.29904,Forth Valley
2018,S08000019,All,Male,Subarachnoid Haemorrhage,3,2.011169,2.049801,Forth Valley
2018,S08000019,All,Female,Cerebrovascular Disease,122,77.75505,75.30918,Forth Valley
2018,S08000019,All,Female,Stroke,68,43.33888,42.21845,Forth Valley
2018,S08000019,All,Female,Subarachnoid Haemorrhage,4,2.549346,2.446355,Forth Valley
2018,S08000019,0-44 years,All,Cerebrovascular Disease,2,1.249243,1.381031,Forth Valley
2018,S08000019,0-44 years,All,Stroke,1,0.624621,0.675295,Forth Valley
2018,S08000019,0-44 years,All,Subarachnoid Haemorrhage,1,0.624621,0.705736,Forth Valley
2018,S08000019,0-44 years,Male,Cerebrovascular Disease,1,1.250406,1.411472,Forth Valley
2018,S08000019,0-44 years,Male,Stroke,0,0,0,Forth Valley
2018,S08000019,0-44 years,Male,Subarachnoid Haemorrhage,1,1.250406,1.411472,Forth Valley
2018,S08000019,0-44 years,Female,Cerebrovascular Disease,1,1.248081,1.35059,Forth Valley
2018,S08000019,0-44 years,Female,Stroke,1,1.248081,1.35059,Forth Valley
2018,S08000019,0-44 years,Female,Subarachnoid Haemorrhage,0,0,0,Forth Valley
2018,S08000019,45-64 years,All,Cerebrovascular Disease,13,14.81684,15.32757,Forth Valley
2018,S08000019,45-64 years,All,Stroke,4,4.559028,4.757383,Forth Valley
2018,S08000019,45-64 years,All,Subarachnoid Haemorrhage,4,4.559028,4.638343,Forth Valley
2018,S08000019,45-64 years,Male,Cerebrovascular Disease,8,18.72615,19.0623,Forth Valley
2018,S08000019,45-64 years,Male,Stroke,3,7.022308,7.163379,Forth Valley
2018,S08000019,45-64 years,Male,Subarachnoid Haemorrhage,1,2.340769,2.386619,Forth Valley
2018,S08000019,45-64 years,Female,Cerebrovascular Disease,5,11.10692,11.59284,Forth Valley
2018,S08000019,45-64 years,Female,Stroke,1,2.221383,2.351387,Forth Valley
2018,S08000019,45-64 years,Female,Subarachnoid Haemorrhage,3,6.664149,6.890068,Forth Valley
2018,S08000019,65-74 years,All,Cerebrovascular Disease,28,84.91796,84.0724,Forth Valley
2018,S08000019,65-74 years,All,Stroke,14,42.45898,42.26564,Forth Valley
2018,S08000019,65-74 years,All,Subarachnoid Haemorrhage,2,6.065569,6.074473,Forth Valley
2018,S08000019,65-74 years,Male,Cerebrovascular Disease,12,75.60484,75.26209,Forth Valley
2018,S08000019,65-74 years,Male,Stroke,7,44.10282,43.93518,Forth Valley
2018,S08000019,65-74 years,Male,Subarachnoid Haemorrhage,1,6.300403,6.239542,Forth Valley
2018,S08000019,65-74 years,Female,Cerebrovascular Disease,16,93.56178,92.88271,Forth Valley
2018,S08000019,65-74 years,Female,Stroke,7,40.93328,40.5961,Forth Valley
2018,S08000019,65-74 years,Female,Subarachnoid Haemorrhage,1,5.847611,5.909403,Forth Valley
2018,S08000019,under75 years,All,Cerebrovascular Disease,43,15.31295,14.9837,Forth Valley
2018,S08000019,under75 years,All,Stroke,19,6.766189,6.662921,Forth Valley
2018,S08000019,under75 years,All,Subarachnoid Haemorrhage,7,2.492806,2.470416,Forth Valley
